,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Site:Environmental Impact Total CO2 Emissions Carbon Equivalent Mass [kg](Hourly),WEST ZONE:Zone Air Temperature [C](TimeStep),EAST ZONE:Zone Air Temperature [C](TimeStep),WEST ZONE DEC OUTLET NODE:System Node Setpoint Temperature [C](TimeStep),EAST AIR LOOP OUTLET NODE:System Node Setpoint Temperature [C](TimeStep),WEST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly),EAST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly),Site:Environmental Impact Electricity CO Emissions Mass [kg](Hourly),CH4:Facility [kg](Hourly),PM2.5:Facility [kg](Hourly),SO2:Facility [kg](Hourly),NOx:Facility [kg](Hourly),Reward
451, 01/19  20:00:00,12.2,100455.63165997372,16.600899848907506,21.086385458995554,22.491861867199,14.0,14.0,6.2389130330022144,6.475,0.0152111685478649,0.0005057821310966,0.0041724969890518,0.3130831960294346,0.148544827456425,-0.5904537615607732
452, 01/19  21:00:00,13.3,100375.92851961768,16.58772842358441,21.06308958798349,22.467047285067277,14.0,14.0,6.2389130330022144,6.475,0.0151990997580747,0.0005053808352855,0.0041691864617308,0.3128347907035816,0.1484269695619866,-0.6126340440475545
453, 01/19  22:00:00,13.9,103505.4957274892,17.104908306183273,21.081016941018635,22.45057830677703,14.0,14.0,6.2389130330022144,6.475,0.0156729843327288,0.0005211378331328,0.0042991752889981,0.3225884987579578,0.1530546943915921,-0.6295372619331452
454, 01/19  23:00:00,13.9,101334.29737524263,16.74610466519119,21.0397477445565,22.44213889593447,14.0,14.0,6.2389130330022144,6.475,0.0153442176569226,0.000510206108236,0.0042089930021748,0.3158216733634782,0.1498441199391829,-0.6446009973452482
455, 01/20  00:00:00,13.3,103279.25844734896,17.067521229245568,21.04181442107748,22.43520241863701,14.0,14.0,6.2389130330022144,6.475,0.0156387270855924,0.0005199987553947,0.0042897783606767,0.3218834005015747,0.1527201548820861,-0.639331770588525
456, 01/20  01:00:00,13.9,71673.55058014975,11.844487116701524,18.86361689996771,20.23599100689053,14.0,14.0,6.2389130330022144,6.475,0.0108529351742952,0.0003608677836838,0.0029770125283029,0.223380052622293,0.1059844533172136,-1.377567761753721
457, 01/20  02:00:00,13.9,69200.85389206171,11.435859054766487,18.75416077280389,20.148072627109567,14.0,14.0,6.2389130330022144,6.475,0.0104785150898388,0.0003484180506047,0.0028743072910215,0.2156735679869825,0.1023280500194136,-1.3970734751879776
458, 01/20  03:00:00,13.3,71043.06839686434,11.74029612802038,18.726356564342037,20.107665648272505,14.0,14.0,6.2389130330022144,6.475,0.0107574664524535,0.0003576933810444,0.002950824996873,0.2214150719266287,0.1050521525035819,-1.3938426583600207
459, 01/20  04:00:00,13.3,67987.17466485177,11.23529123226939,18.69725885361864,20.087147293167785,14.0,14.0,6.2389130330022144,6.475,0.0102947376451792,0.0003423073203663,0.0028238962504703,0.2118909769551964,0.1005333694384026,-1.3982908219829056
460, 01/20  05:00:00,13.3,67948.51722880427,11.228902857485062,18.68511499908706,20.0763593626326,14.0,14.0,6.2389130330022144,6.475,0.0102888840681758,0.0003421126847837,0.0028222905860307,0.2117704959684357,0.1004762062702189,-1.400374170137908
461, 01/20  06:00:00,13.3,67926.11250198116,11.22520034106078,18.678516737852107,20.07073125223098,14.0,14.0,6.2389130330022144,6.475,0.0102854915050079,0.0003419998796548,0.0028213599895707,0.2117006686888295,0.1004430761586945,-1.4014706040055305
462, 01/20  07:00:00,13.3,94399.58949444648,15.600102304664526,20.49147935279769,21.88019181539431,14.0,14.0,6.2389130330022144,6.475,0.0142941519845265,0.0004752906806734,0.0039209549173562,0.2942087436454198,0.1395896925010045,-1.02844698950692
463, 01/20  08:00:00,12.8,94653.42269260569,15.64204977372462,20.5580753645342,21.955432869458495,14.0,14.0,6.2389130330022144,6.475,0.0143325878541382,0.0004765687005692,0.0039314980620017,0.2949998482119319,0.139965038392521,-0.979022971117636
464, 01/20  09:00:00,13.3,121221.20628579298,20.032536472676767,22.383239794766048,23.791388560707126,14.0,14.0,6.2389130330022144,6.475,0.0183555284051178,0.0006103343240811,0.0050350100823489,0.377801842100421,0.1792511069238299,0.2186042726179733
465, 01/20  10:00:00,13.3,121534.75187895136,20.08435177565258,22.478581639675344,23.893261636768948,14.0,14.0,6.2389130330022144,6.475,0.0184030060306741,0.000611912988768,0.0050480334243135,0.3787790482040991,0.1797147501787256,0.2510385542080764
466, 01/20  11:00:00,13.9,124829.91644031693,20.6288976210668,22.55484400608655,23.938871081063304,14.0,14.0,6.2389130330022144,6.475,0.0189019656480457,0.0006285037495509,0.0051849004568884,0.3890488622032513,0.1845873456033942,0.2771842401876534
467, 01/20  12:00:00,12.8,121791.3588238912,20.12675762312064,22.54278115099421,23.95996579999389,14.0,14.0,6.2389130330022144,6.475,0.0184418619059051,0.0006132049741483,0.0050586917785286,0.3795787975174781,0.1800941976395632,0.2687913244035913
468, 01/20  13:00:00,13.3,121780.25150049606,20.12492207084522,22.56384716552195,23.982456365675077,14.0,14.0,6.2389130330022144,6.475,0.0184401800154477,0.000613149050099,0.0050582304278541,0.3795441800823934,0.1800777731204997,0.2737999039364949
469, 01/20  14:00:00,12.2,121805.80097206752,20.12914427533233,22.567397564460677,23.98613336866141,14.0,14.0,6.2389130330022144,6.475,0.0184440487614001,0.0006132776886428,0.0050592916435515,0.3796238083728563,0.1801155534000467,0.2745259138301958
470, 01/20  15:00:00,12.2,121814.52336293017,20.130585703102597,22.569598264269064,23.98815034417772,14.0,14.0,6.2389130330022144,6.475,0.018445369521176,0.0006133216048411,0.0050596539343361,0.3796509928518463,0.1801284512936171,0.2751517487985524
471, 01/20  16:00:00,13.3,121819.5477548316,20.13141601420989,22.575418096111235,23.993595930906046,14.0,14.0,6.2389130330022144,6.475,0.0184461303234406,0.0006133469020554,0.0050598626260713,0.3796666520304173,0.1801358809161852,0.2768166703980579
472, 01/20  17:00:00,13.3,121822.18144013984,20.13185124661361,22.562814798072804,23.979968462744186,14.0,14.0,6.2389130330022144,6.475,0.0184465291207053,0.000613360162347,0.0050599720180868,0.3796748602572732,0.1801397753750943,0.2738434540114709
473, 01/20  18:00:00,12.8,121821.96741539924,20.1318158777326,22.562844916867277,23.97996276028627,14.0,14.0,6.2389130330022144,6.475,0.0184464967127024,0.000613359084758,0.0050599631284151,0.3796741932210035,0.1801394588943989,0.2738677834123675
474, 01/20  19:00:00,12.8,100636.91094659352,16.630857345885307,21.121242356918167,22.53540827751006,14.0,14.0,6.2389130330022144,6.475,0.0152386181764964,0.0005066948506963,0.0041800265547426,0.3136481767825393,0.148812887095366,-0.5522043434637223
475, 01/20  20:00:00,12.8,100422.69195028512,16.595456362937064,21.06705940184369,22.47604635905209,14.0,14.0,6.2389130330022144,6.475,0.01520618075905,0.0005056162835848,0.0041711288144932,0.3129805350893241,0.1484961191519596,-0.6057176287622048
476, 01/20  21:00:00,12.2,100347.81122918527,16.583081871521795,21.04505734672931,22.45251289507919,14.0,14.0,6.2389130330022144,6.475,0.015194842188471,0.0005052392680798,0.0041680185898282,0.3127471594677137,0.1483853922209575,-0.6266438352221768
477, 01/20  22:00:00,12.2,100302.09626266074,16.575527197201104,21.028649256954385,22.435126071814917,14.0,14.0,6.2389130330022144,6.475,0.0151879199477815,0.0005050090986726,0.0041661197857789,0.3126046827584504,0.148317793006236,-0.6421056469305539
478, 01/20  23:00:00,12.2,100277.5964255882,16.57147845115437,21.024369640708144,22.43094005784829,14.0,14.0,6.2389130330022144,6.475,0.0151842101393322,0.0005048857449133,0.0041651021674062,0.3125283257920352,0.1482815648325586,-0.6457944160239238
479, 01/21  00:00:00,12.2,100263.63038707653,16.569170478940297,21.01729245490209,22.42371596656716,14.0,14.0,6.2389130330022144,6.475,0.0151820953772006,0.0005048154275741,0.0041645220779411,0.3124847987950829,0.1482609131005782,-0.6522713240239004
480, 01/21  01:00:00,11.7,68472.19713985437,11.315444125630725,18.8148394969689,20.22231060930919,14.0,14.0,6.2389130330022144,6.475,0.0103681806019837,0.0003447493507132,0.0028440420081857,0.2134026133274997,0.1012505774104317,-1.374026525368656
481, 01/21  02:00:00,11.7,68142.32144175848,11.260930174185823,18.732167672334768,20.12919435849521,14.0,14.0,6.2389130330022144,6.475,0.0103182302431968,0.0003430884658945,0.0028303403835548,0.212374512302742,0.1007627866529998,-1.3913428681529978
482, 01/21  03:00:00,11.7,68025.06296620565,11.241552502900287,18.695787069197333,20.091013111078905,14.0,14.0,6.2389130330022144,6.475,0.0103004747584536,0.0003424980834473,0.0028254699683466,0.2120090608324662,0.1005893952788083,-1.3982401739459545
483, 01/21  04:00:00,11.1,67954.5283744301,11.22989623560496,18.669017782640065,20.062992111490647,14.0,14.0,6.2389130330022144,6.475,0.0102897942864261,0.0003421429501854,0.0028225402632923,0.2117892304948454,0.1004850950161762,-1.403419538707671
484, 01/21  05:00:00,11.1,67910.0997389874,11.22255413526454,18.649659882268597,20.04316857013981,14.0,14.0,6.2389130330022144,6.475,0.010283066824253,0.0003419192573019,0.0028206948879306,0.2116507628056798,0.1004193979131178,-1.407135781571861
485, 01/21  06:00:00,10.6,67879.43379956689,11.217486403563685,18.63601715163702,20.02936564797708,14.0,14.0,6.2389130330022144,6.475,0.0102784233337339,0.0003417648579523,0.0028194211560573,0.2115551883698382,0.1003740518573045,-1.4097312632582262
486, 01/21  07:00:00,10.0,94341.26936260276,15.590464550644027,20.431665650294992,21.82294945632253,14.0,14.0,6.2389130330022144,6.475,0.0142853210475193,0.0004749970457613,0.0039185325486896,0.2940269812795996,0.1395034538921898,-1.0655945656606252
487, 01/21  08:00:00,10.0,94589.38084701776,15.63146647195073,20.512839150336124,21.913388097612785,14.0,14.0,6.2389130330022144,6.475,0.0143228905251657,0.0004762462575105,0.003928838037835,0.2948002533722502,0.1398703390237983,-1.0080925735489212
488, 01/21  09:00:00,11.1,121168.23751158276,20.023783062825544,22.39037194966869,23.804078064839043,14.0,14.0,6.2389130330022144,6.475,0.0183475077801018,0.0006100676326169,0.0050328099861745,0.3776367579449042,0.1791727814253425,0.2204063576447918
489, 01/21  10:00:00,12.2,122007.64468267674,20.16250016757636,22.55431150690018,23.97542832567763,14.0,14.0,6.2389130330022144,6.475,0.0184746122913055,0.000614293947666,0.0050676753673991,0.3802528808596023,0.1804140218748366,0.2670999365082458
490, 01/21  11:00:00,12.8,122220.38492339011,20.197656777231348,22.638588948577265,24.06783895547581,14.0,14.0,6.2389130330022144,6.475,0.0185068257929771,0.0006153650694193,0.0050765116864701,0.3809159138164012,0.1807286031663741,0.2754856454787477
491, 01/21  12:00:00,12.8,125301.9609400034,20.706905825624677,22.6785273044028,24.1113189026154,14.0,14.0,6.2389130330022144,6.475,0.0189734434569865,0.0006308804373391,0.0052045071650549,0.3905200510075803,0.1852853629031611,0.2757945262932793
492, 01/21  13:00:00,13.3,122418.30561987923,20.230364367698385,22.69048385004515,24.12822916819851,14.0,14.0,6.2389130330022144,6.475,0.01853679529318,0.000616361576534,0.0050847324651017,0.3815327597133732,0.1810212706378161,0.2733942246983845
493, 01/21  14:00:00,13.3,122378.1540498252,20.223729078245427,22.72038372758505,24.16158659642982,14.0,14.0,6.2389130330022144,6.475,0.0185307154717756,0.0006161594181649,0.0050830647407304,0.3814076220613531,0.1809618980775402,0.2733111538301664
494, 01/21  15:00:00,13.3,122468.60916079053,20.23867733164987,22.70729970209429,24.147840946,14.0,14.0,6.2389130330022144,6.475,0.018544412343879,0.0006166148488663,0.005086821858892,0.3816895373185691,0.1810956550270398,0.2722897283566683
495, 01/21  16:00:00,12.8,122530.65033759648,20.248930010824203,22.695212402726472,24.13317321182297,14.0,14.0,6.2389130330022144,6.475,0.0185538067280634,0.0006169272187962,0.0050893987838403,0.381882896810704,0.1811873959852275,0.2726311233576115
496, 01/21  17:00:00,12.8,122528.20259657704,20.24852550683724,22.685149780579764,24.11929226273688,14.0,14.0,6.2389130330022144,6.475,0.0185534360868102,0.000616914894712,0.0050892971151546,0.381875268103694,0.1811837764841465,0.2743122980465544
497, 01/21  18:00:00,11.7,121977.09976429968,20.15745243533386,22.64384728784447,24.07525971070913,14.0,14.0,6.2389130330022144,6.475,0.0184699871260058,0.0006141401576429,0.005066406662222,0.3801576836017689,0.1803688547741473,0.2778397580730389
498, 01/21  19:00:00,11.1,100765.83066249732,16.652162107568678,21.186234388277047,22.612811651633876,14.0,14.0,6.2389130330022144,6.475,0.0152581394267773,0.0005073439460986,0.0041853813279649,0.314049972042988,0.1490035220716059,-0.4828073401544358
499, 01/21  20:00:00,11.1,100536.46636982294,16.614258272923642,21.110140107810928,22.52704493094129,14.0,14.0,6.2389130330022144,6.475,0.0152234086818994,0.0005061891242252,0.0041758545169263,0.3133351280405275,0.148664358614894,-0.5607742056825125
500, 01/21  21:00:00,10.6,100441.9883693168,16.598645212725714,21.094047531557244,22.50867923488133,14.0,14.0,6.2389130330022144,6.475,0.0152091026567814,0.0005057134387544,0.0041719303051511,0.3130406749186452,0.1485246529751831,-0.5767760466376555
501, 01/21  22:00:00,10.6,100391.94180047486,16.590374714960706,21.069943163945467,22.48186740193708,14.0,14.0,6.2389130330022144,6.475,0.0152015245172454,0.0005054614602459,0.0041698515848808,0.3128846982007208,0.1484506485733336,-0.6008506970293386
502, 01/21  23:00:00,10.6,100354.7798147993,16.584233472382344,21.06065149352452,22.471379552842198,14.0,14.0,6.2389130330022144,6.475,0.0151958973839693,0.0005052743540777,0.0041683080350491,0.3127688779818456,0.1483956967437657,-0.6100213270325052
503, 01/22  00:00:00,10.0,100329.7695393343,16.580100373308383,21.045584327803414,22.45504923457605,14.0,14.0,6.2389130330022144,6.475,0.0151921102840403,0.000505148430322,0.0041672692152503,0.3126909301670068,0.1483587137793246,-0.6246903155008023
504, 01/22  01:00:00,10.6,68532.57602015264,11.325422100267462,18.83703068265651,20.251287038556924,14.0,14.0,6.2389130330022144,6.475,0.0103773232783053,0.0003450533511784,0.0028465498884517,0.2135907920538099,0.1013398603128207,-1.3690293419952069
505, 01/22  02:00:00,10.6,68201.12706696913,11.27064815891742,18.76335605330091,20.164180005052724,14.0,14.0,6.2389130330022144,6.475,0.010327134694464,0.0003433845452078,0.002832782917538,0.2125577877725312,0.1008497431660995,-1.3848944353177468
506, 01/22  03:00:00,10.6,68086.46198160562,11.251699061023842,18.729895683856903,20.128971583795515,14.0,14.0,6.2389130330022144,6.475,0.0103097719054278,0.0003428072201711,0.0028280202206586,0.2122004189440706,0.1006801866659896,-1.3912405889129285
507, 01/22  04:00:00,10.6,68014.92940590854,11.239877870858006,18.691862621047047,20.088404124243034,14.0,14.0,6.2389130330022144,6.475,0.0102989403169184,0.0003424470621791,0.0028250490636235,0.2119774782582237,0.1005744106737545,-1.3989307770975503
508, 01/22  05:00:00,10.0,67964.19147561805,11.23149312143804,18.667424919420217,20.0640383751581,14.0,14.0,6.2389130330022144,6.475,0.010291257490215,0.0003421916027481,0.0028229416271576,0.2118193468213618,0.1004993839482643,-1.4035927246738091
509, 01/22  06:00:00,10.0,67923.30470812276,11.22473633616758,18.64887291566011,20.0448678506708,14.0,14.0,6.2389130330022144,6.475,0.0102850663439202,0.0003419857427474,0.0028212433658312,0.2116919178297641,0.1004389242435919,-1.4071630848089036
510, 01/22  07:00:00,10.0,94378.58273931337,15.596630811505284,20.46426497857244,21.85857695927565,14.0,14.0,6.2389130330022144,6.475,0.0142909711046924,0.0004751849141653,0.0039200823866569,0.2941432733285586,0.1395586295853162,-1.0432936148645462
511, 01/22  08:00:00,10.6,94632.13575571912,15.638531978838415,20.545559110347345,21.948908961528627,14.0,14.0,6.2389130330022144,6.475,0.0143293645486899,0.0004764615233794,0.0039306138937515,0.294933504671764,0.139933561169048,-0.9842545205283076
512, 01/22  09:00:00,10.6,121216.45397885864,20.031751125253585,22.415677286030405,23.83087016284482,14.0,14.0,6.2389130330022144,6.475,0.0183548088024377,0.0006103103967822,0.0050348126918587,0.3777870309104565,0.1792440796362412,0.2295884971765875
513, 01/22  10:00:00,11.1,122045.1292987788,20.16869472678128,22.546427629497654,23.96666118164537,14.0,14.0,6.2389130330022144,6.475,0.0184802882778486,0.0006144826782399,0.0050692323179178,0.3803697065986599,0.1804694507815006,0.264948561400731
514, 01/22  11:00:00,12.2,122234.89295537924,20.20005431714102,22.599563589826005,24.02323399665224,14.0,14.0,6.2389130330022144,6.475,0.0185090226247151,0.000615438115631,0.0050771142880246,0.3809611300073523,0.1807500563499631,0.2736311167846239
515, 01/22  12:00:00,13.9,128449.88069103372,21.227118576823518,22.6365656751197,24.063107260309646,14.0,14.0,6.2389130330022144,6.475,0.0194501070060263,0.0006467298380535,0.0053352582784161,0.4003309571779054,0.189940225836543,0.2662713229852782
516, 01/22  13:00:00,13.9,123340.94102987144,20.382835441596765,22.66475924480392,24.09370106324027,14.0,14.0,6.2389130330022144,6.475,0.0186765023707993,0.0006210069358452,0.0051230547911532,0.3844082743874338,0.182385581583034,0.2674374407676005
517, 01/22  14:00:00,12.8,122342.60731820697,20.21785476615561,22.662608689753647,24.09184795325006,14.0,14.0,6.2389130330022144,6.475,0.0185253329231117,0.0006159804446083,0.0050815882816389,0.3812968359943151,0.1809093347415916,0.2771970653571891
518, 01/22  15:00:00,11.1,122406.5060083049,20.22841441062018,22.65869066916042,24.086100979207718,14.0,14.0,6.2389130330022144,6.475,0.0185350085752281,0.0006163021668962,0.0050842423597392,0.381495984671073,0.1810038224247453,0.2773107495995848
519, 01/22  16:00:00,11.7,122462.71141341772,20.237702693276177,22.645822952012704,24.07109220939033,14.0,14.0,6.2389130330022144,6.475,0.0185435192965917,0.0006165851544113,0.0050865768917085,0.3816711562127383,0.181086933964304,0.2767154265226406
520, 01/22  17:00:00,11.7,122460.3466462098,20.23731190121269,22.64201409062582,24.0655199361796,14.0,14.0,6.2389130330022144,6.475,0.0185431612193791,0.0006165732480903,0.0050864786693999,0.3816637861045314,0.1810834371574942,0.277345322358167
521, 01/22  18:00:00,12.2,121911.88979655447,20.146676094318423,22.610180195560247,24.032784200549635,14.0,14.0,6.2389130330022144,6.475,0.0184601129179203,0.0006138118332283,0.0050636981192605,0.3799544481556592,0.1802724280905749,0.279462788380783
522, 01/22  19:00:00,12.2,100700.47745486708,16.641362095297126,21.15011033265099,22.56826766293236,14.0,14.0,6.2389130330022144,6.475,0.0152482435290562,0.0005070149004883,0.0041826668354316,0.3138462901709263,0.1489068835776684,-0.5225559880102479
523, 01/22  20:00:00,12.2,100471.70298663391,16.603555732703327,21.087438493627744,22.498357850307656,14.0,14.0,6.2389130330022144,6.475,0.0152136020964333,0.0005058630483107,0.0041731645231759,0.3131332844339576,0.1485685923007278,-0.5857298232230032
524, 01/22  21:00:00,12.8,100385.26456407772,16.589271261317894,21.06567026066428,22.47411748885701,14.0,14.0,6.2389130330022144,6.475,0.0152005134383582,0.0005054278411565,0.0041695742410594,0.3128638877147648,0.148440774871759,-0.6071492525272234
525, 01/22  22:00:00,13.3,100337.26098438867,16.581338379849345,21.05301555628372,22.460023923429503,14.0,14.0,6.2389130330022144,6.475,0.0151932446518354,0.0005051861488548,0.0041675803778144,0.3127142782413928,0.1483697914600341,-0.619555887688976
526, 01/22  23:00:00,13.3,100312.4346012759,16.577235670097235,21.04475318084424,22.45095171694792,14.0,14.0,6.2389130330022144,6.475,0.01518948539721,0.0005050611509752,0.0041665491961169,0.3126369035512699,0.1483330804192004,-0.627591183671353
527, 01/23  00:00:00,13.3,100295.51049184822,16.57443885879857,21.036720646675484,22.442262763766497,14.0,14.0,6.2389130330022144,6.475,0.0151869227187741,0.0005049759401016,0.0041658462410464,0.3125841573370256,0.1483080545558092,-0.6353285436468373
528, 01/23  01:00:00,11.1,68503.44331290387,11.320607744443176,18.827701475903684,20.2369828892012,14.0,14.0,6.2389130330022144,6.475,0.0103729119525001,0.00034490667147,0.0028453398404806,0.2134999961378048,0.1012967814639787,-1.3713571189725815
529, 01/23  02:00:00,11.1,68177.38707653794,11.266724982117378,18.75159107574891,20.14813026034921,14.0,14.0,6.2389130330022144,6.475,0.0103235399433306,0.0003432650171858,0.0028317968599426,0.2124837989681697,0.100814638585857,-1.387645120628492
530, 01/23  03:00:00,10.6,68061.25700680852,11.247533786709337,18.71184779213811,20.10629363160907,14.0,14.0,6.2389130330022144,6.475,0.0103059553237832,0.0003426803161274,0.0028269733138828,0.2121218643231407,0.1006429157975434,-1.3952996675420644
531, 01/23  04:00:00,10.0,67987.77043893246,11.23538968753449,18.68708872742578,20.08129242248688,14.0,14.0,6.2389130330022144,6.475,0.0102948278583391,0.0003423103200177,0.0028239209963757,0.2118928337635227,0.1005342504159701,-1.3999254859266754
532, 01/23  05:00:00,10.0,67941.43571713679,11.22773259491214,18.66939361654501,20.063687868691964,14.0,14.0,6.2389130330022144,6.475,0.0102878117732157,0.0003420770302166,0.0028219964503449,0.2117484255053971,0.1004657347624359,-1.4032354338368558
533, 01/23  06:00:00,8.9,67910.58301413938,11.22263399940222,18.65173745261364,20.0458519082234,14.0,14.0,6.2389130330022144,6.475,0.010283140002627,0.0003419216905346,0.002820714961112,0.21165226899629,0.1004201125373044,-1.40667459764347
534, 01/23  07:00:00,9.4,94371.0238361814,15.595381657109582,20.46059677879982,21.852967628105866,14.0,14.0,6.2389130330022144,6.475,0.0142898265222765,0.0004751468559891,0.0039197684221729,0.2941197150121962,0.1395474521536188,-1.0466301113724437
535, 01/23  08:00:00,8.9,94619.35619102328,15.6364200785883,20.52624058091316,21.92624397647288,14.0,14.0,6.2389130330022144,6.475,0.0143274294445116,0.0004763971797945,0.0039300830853306,0.2948936754765987,0.1399146638887129,-0.9994502270411314
536, 01/23  09:00:00,9.4,121182.55131210886,20.02614850481286,22.351080773055163,23.762454946349184,14.0,14.0,6.2389130330022144,6.475,0.0183496752009698,0.0006101397008963,0.0050334045201853,0.3776813687879399,0.1791939473967695,0.2043061883296348
537, 01/23  10:00:00,9.4,121986.57451205068,20.159018194623897,22.476776450652856,23.89391397480034,14.0,14.0,6.2389130330022144,6.475,0.0184714218089858,0.0006141878618684,0.0050668002026916,0.3801872129000118,0.180382865185974,0.2449423047440693
538, 01/23  11:00:00,9.4,122161.4233821144,20.18791302642832,22.529583637775485,23.94929274176636,14.0,14.0,6.2389130330022144,6.475,0.0184978977326249,0.0006150682050872,0.0050740626764009,0.3807321524136765,0.180641416098505,0.2594183076746594
539, 01/23  12:00:00,10.0,122271.013809161,20.206023506385858,22.56066488964242,23.9813858891443,14.0,14.0,6.2389130330022144,6.475,0.0185144921079674,0.0006156199798242,0.0050786145936934,0.3810737054016675,0.1808034686465555,0.2670092335876772
540, 01/23  13:00:00,10.6,122293.44831142854,20.20973094338217,22.617288760502003,24.042116158684895,14.0,14.0,6.2389130330022144,6.475,0.0185178891797855,0.000615732934869,0.0050795464268979,0.3811436254803648,0.1808366427873511,0.275088166234233
541, 01/23  14:00:00,10.6,122270.50861935668,20.205940020719524,22.68327891942225,24.10888988635484,14.0,14.0,6.2389130330022144,6.475,0.0185144156112381,0.0006156174362538,0.0050785936102711,0.3810721309111594,0.1808027216169357,0.2816461336248141
542, 01/23  15:00:00,11.1,122382.42937447432,20.22443560146517,22.665169536192288,24.088914374496785,14.0,14.0,6.2389130330022144,6.475,0.0185313628489586,0.0006161809439148,0.0050832423194179,0.3814209466732549,0.1809682200462724,0.2802600393121921
543, 01/23  16:00:00,10.0,122456.11165477653,20.236612043300475,22.65603668952928,24.076657027087396,14.0,14.0,6.2389130330022144,6.475,0.0185425199495227,0.0006165519254132,0.0050863027659815,0.3816505871964049,0.1810771748299239,0.2805552731501242
544, 01/23  17:00:00,8.9,122454.03810141044,20.236269376083182,22.63124068425953,24.0474893003876,14.0,14.0,6.2389130330022144,6.475,0.0185422059684226,0.0006165414853192,0.0050862166394495,0.3816441246944597,0.1810741086441671,0.2803501566692492
545, 01/23  18:00:00,8.3,121897.58567207184,20.14431225135573,22.59750968727471,24.010525842790592,14.0,14.0,6.2389130330022144,6.475,0.0184579469622159,0.0006137398136666,0.0050631039871511,0.3799098674692863,0.1802512764272179,0.2831114347905106
546, 01/23  19:00:00,8.3,100691.65444624136,16.63990403983382,21.15142069587696,22.557828312613623,14.0,14.0,6.2389130330022144,6.475,0.0152469075335616,0.0005069704776916,0.0041823003654158,0.3138187921034363,0.148893836899525,-0.5295234755646236
547, 01/23  20:00:00,7.2,100469.66577174288,16.603219070638517,21.088259598735537,22.485337143458565,14.0,14.0,6.2389130330022144,6.475,0.015213293617769,0.0005058527911765,0.0041730799059886,0.3131269351856522,0.1485655798490665,-0.5947362288837541
548, 01/23  21:00:00,7.2,100382.712875116,16.588849579305652,21.060187307676102,22.453772616417435,14.0,14.0,6.2389130330022144,6.475,0.0152001270571247,0.0005054149937068,0.0041694682548212,0.3128559350403134,0.148437001661733,-0.622700598018055
549, 01/23  22:00:00,6.7,100329.30843443754,16.580024172939282,21.031263084440955,22.422888615334724,14.0,14.0,6.2389130330022144,6.475,0.0151920404627253,0.0005051461087138,0.0041672500629264,0.3126894930729146,0.1483580319385338,-0.6503772158590354
550, 01/23  23:00:00,6.7,100287.63259828975,16.573136989308296,21.00672658217948,22.39789557819246,14.0,14.0,6.2389130330022144,6.475,0.0151857298342664,0.0005049362758465,0.0041655190270654,0.31255960484502,0.1482964054295231,-0.6727826727523096
551, 01/24  00:00:00,6.7,100254.91082244446,16.567729518221707,20.99573898793201,22.387795396631205,14.0,14.0,6.2389130330022144,6.475,0.0151807750453775,0.0005047715256056,0.004164159904546,0.3124576231244124,0.1482480193861855,-0.6818796326251411
552, 01/24  01:00:00,5.6,68454.27883089278,11.312483016854465,18.77613567646984,20.170211376186103,14.0,14.0,6.2389130330022144,6.475,0.0103654673801045,0.0003446591341635,0.0028432977583218,0.2133467685595714,0.1012240814134525,-1.3836257346596703
553, 01/24  02:00:00,3.9,68188.88354734326,11.26862484335264,18.6724300501184,20.05733612862526,14.0,14.0,6.2389130330022144,6.475,0.0103252807591737,0.0003433229005459,0.002832274374135,0.21251962923237,0.1008316385413987,-1.4074440435219628
554, 01/24  03:00:00,3.3,68400.83083092941,11.303650412053177,18.625093482728737,20.008582642655167,14.0,14.0,6.2389130330022144,6.475,0.0103573741898815,0.0003443900298546,0.0028410777571608,0.2131801908339288,0.1011450472786682,-1.4190018824692885
555, 01/24  04:00:00,2.8,68557.5375196698,11.329547138821452,18.59383130872181,19.97714960893536,14.0,14.0,6.2389130330022144,6.475,0.0103811029924944,0.000345179029353,0.0028475866823064,0.2136685878519885,0.1013767711517409,-1.427060049536808
556, 01/24  05:00:00,3.9,68278.50410234387,11.283435181343492,18.568077330452887,19.951413968944177,14.0,14.0,6.2389130330022144,6.475,0.0103388512613441,0.0003437741293576,0.0028359968284138,0.2127989434860945,0.1009641614239801,-1.4269665374181564
557, 01/24  06:00:00,2.2,68533.03000491936,11.325497123992072,18.553724645284657,19.9373394763078,14.0,14.0,6.2389130330022144,6.475,0.0103773920214776,0.0003450556369375,0.0028465687450359,0.2135922069570798,0.1013405316249983,-1.4372213076335862
558, 01/24  07:00:00,3.3,94962.46368387042,15.693120664031287,20.334605793374195,21.71859625318809,14.0,14.0,6.2389130330022144,6.475,0.0143793833849477,0.0004781246851226,0.0039443343020834,0.295963015131003,0.140422020643947,-1.1328813482676057
559, 01/24  08:00:00,3.9,94848.97422692575,15.67436584583431,20.43042597417676,21.82419247461644,14.0,14.0,6.2389130330022144,6.475,0.0143621986116357,0.0004775532792348,0.0039396204357768,0.2956093103032223,0.1402542025582767,-1.067839601459399
