,Unnamed: 0_our,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep)_our,Whole Building:Facility Total Electricity Demand Rate [W](Hourly)_our,Site:Environmental Impact Total CO2 Emissions Carbon Equivalent Mass [kg](Hourly)_our,WEST ZONE:Zone Air Temperature [C](TimeStep)_our,EAST ZONE:Zone Air Temperature [C](TimeStep)_our,WEST ZONE DEC OUTLET NODE:System Node Setpoint Temperature [C](TimeStep)_our,EAST AIR LOOP OUTLET NODE:System Node Setpoint Temperature [C](TimeStep)_our,WEST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)_our,EAST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)_our,Site:Environmental Impact Electricity CO Emissions Mass [kg](Hourly)_our,CH4:Facility [kg](Hourly)_our,PM2.5:Facility [kg](Hourly)_our,SO2:Facility [kg](Hourly)_our,NOx:Facility [kg](Hourly)_our,Reward_our,Unnamed: 0_easy,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep)_easy,Whole Building:Facility Total Electricity Demand Rate [W](Hourly)_easy,Site:Environmental Impact Total CO2 Emissions Carbon Equivalent Mass [kg](Hourly)_easy,WEST ZONE:Zone Air Temperature [C](TimeStep)_easy,EAST ZONE:Zone Air Temperature [C](TimeStep)_easy,WEST ZONE DEC OUTLET NODE:System Node Setpoint Temperature [C](TimeStep)_easy,EAST AIR LOOP OUTLET NODE:System Node Setpoint Temperature [C](TimeStep)_easy,WEST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)_easy,EAST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)_easy,Site:Environmental Impact Electricity CO Emissions Mass [kg](Hourly)_easy,CH4:Facility [kg](Hourly)_easy,PM2.5:Facility [kg](Hourly)_easy,SO2:Facility [kg](Hourly)_easy,NOx:Facility [kg](Hourly)_easy,Reward_easy
1828,1828,03/18  05:00:00,10.6,76998.78366761390,12.724514046961800,19.710795838191000,16.797207470671000,15.514262,12.245832,5.138293000000000,5.407944750000000,0.0116592913408093,0.0003876796975114,0.0031981999187585,0.2399768423400490,0.1138589329961640,-1.4767535740658300,1828,10.6,84770.47628,14.00883319,19.50706102,22.35327019,15.906805,15.556456,6.238913033,6.475,0.012836095,0.000426809,0.003521003,0.264198345,0.125351019,-0.38876395
1829,1829,03/18  06:00:00,10.6,60203.1106291014,9.948927637320610,20.99024878406040,18.109325334907600,14.450286000000000,12.855589,5.12672625,5.5451915,0.0091160609689332,0.0003031154858067,0.0025005795462193,0.1876309170049530,0.089022989880847,-1.7500370937903700,1829,10.6,87685.48741,14.49055638,19.15823447,22.35824985,15.911218,15.556403,6.238913033,6.475,0.013277491,0.000441486,0.00364208,0.273283361,0.129661477,-0.503013673
1830,1830,03/18  07:00:00,11.1,94664.90049104360,15.643946549238400,21.901129417732600,22.4185045320238,14.505237000000000,19.11481900000000,5.051313750000000,5.528715250000000,0.0143343258425786,0.0004766264899162,0.0039319748006238,0.2950356202812420,0.1399820107370320,-1.085207918358810,1830,11.1,106202.4689,17.55059941,22.24549194,23.39558433,15.43861,15.09165,6.238913033,6.475,0.016081365,0.000534717,0.004411196,0.330993971,0.157042738,0.518490441
1831,1831,03/18  08:00:00,12.2,89921.81287870360,14.860122674698700,23.458644451450800,25.915254341095100,11.906570000000000,16.007125000000000,5.103030500000000,5.503665000000000,0.0136161191684839,0.0004527456091641,0.0037349672416222,0.2802531635470550,0.1329683558593180,-1.3926159617267100,1831,12.2,113344.0344,18.73078624,21.91778171,23.67965754,15.39711,15.037716,6.238913033,6.475,0.017162753,0.000570674,0.004707826,0.353251599,0.167603048,0.581849441
1832,1832,03/18  09:00:00,13.3,119244.44178105800,19.70586419929890,22.95648123209060,23.00332248754210,13.882094000000000,13.250869000000000,5.0417305000000000,5.474173000000000,0.0180562032447053,0.0006003815504301,0.0049529037453743,0.3716409953792070,0.1763280439016220,0.4340742709397940,1832,13.3,129206.2141,21.35210724,23.49795046,24.69908877,14.936053,14.579487,6.238913033,6.475,0.019564632,0.000650538,0.005366673,0.40268817,0.191058624,0.104084854
1833,1833,03/18  10:00:00,12.8,120735.25192308800,19.952229579244300,24.62661517036050,23.5078523165693,13.981982,11.039001000000000,5.226795750000000,5.35077575,0.0182819443402373,0.0006078876017907,0.0050148256180068,0.376287301377457,0.1785325209593910,0.3024704636579220,1833,12.8,136818.6581,22.61010958,23.82728311,24.97605043,14.875941,14.51295,6.238913033,6.475,0.020717322,0.000688866,0.005682861,0.426413353,0.202315227,-0.338488036
1834,1834,03/18  11:00:00,13.9,121833.33019432100,20.13369364557670,24.93712679623780,27.258068147475400,16.254902,14.458092000000000,5.1263615,5.33560225,0.0184482172846853,0.0006134162949954,0.0050604350896188,0.3797096068168570,0.1801562611583090,0.5933678092554660,1834,13.9,134078.6558,22.15730765,23.63722088,24.93903628,14.900768,14.535501,6.238913033,6.475,0.020302426,0.00067507,0.005569054,0.417873775,0.198263556,-0.257341634
1835,1835,03/18  12:00:00,14.4,123811.60871084600,20.46061611854710,24.02366058639890,24.84402209208920,11.295116000000000,11.795694000000000,5.195450750000000,5.511877250000000,0.0187477716994276,0.0006233766915153,0.0051426043121632,0.385875172155059,0.1830815629661030,0.6847560168701510,1835,14.4,137126.7689,22.66102676,23.50804942,24.96651423,14.8688,14.509053,6.238913033,6.475,0.020763977,0.000690417,0.005695659,0.427373621,0.202770834,-0.198304438
1836,1836,03/18  13:00:00,13.9,123875.09024229600,20.47110682502540,23.502970751712400,23.397355734036300,15.540138000000000,11.718353000000000,5.1464905000000000,5.269883,0.0187573841846472,0.0006236963134592,0.0051452410632787,0.3860730207019900,0.1831754337922570,0.6895995063090150,1836,13.9,136954.0791,22.63248873,23.99396363,24.99218595,14.879804,14.508337,6.238913033,6.475,0.020737828,0.000689547,0.005688486,0.426835411,0.202515476,-0.324402991
1837,1837,03/18  14:00:00,15.6,124873.72433412600,20.636137140103200,24.67678352984760,25.394858447640500,17.960728000000000,13.045991000000000,5.072804500000000,5.309934250000000,0.0189085991164282,0.0006287243170743,0.0051867200492994,0.389185395269427,0.1846521248090950,0.4833205620525360,1837,15.6,143645.7349,23.73832527,23.71971826,25.00513347,14.86284,14.497036,6.238913033,6.475,0.02175109,0.000723239,0.005966429,0.447690837,0.2124105,-0.412377724
1838,1838,03/18  15:00:00,16.1,122740.84124747500,20.283665328161700,27.51923697361090,26.965232340402800,17.75318,11.295245000000000,5.204039250000000,5.360430750000000,0.0185856342055732,0.0006179855049727,0.0050981292146195,0.3825379844424640,0.1814982075537270,0.1648745928141680,1838,16.1,132247.5651,21.85470887,24.27103813,25.00292237,14.864812,14.498255,6.238913033,6.475,0.020025159,0.000665851,0.005492998,0.412166941,0.195555903,-0.389900724
1839,1839,03/18  16:00:00,15.0,125079.29039634000,20.67010817343160,25.322397978066200,24.55162007922440,12.186928000000000,10.184216,5.13160425,5.26466075,0.0189397262913649,0.0006297593176941,0.005195258383701,0.3898260689548100,0.1849560975654040,0.6972399771035520,1839,15.0,141318.2966,23.35370202,23.92921066,25.00347739,14.865797,14.50603,6.238913033,6.475,0.021398665,0.000711521,0.005869757,0.440437069,0.208968891,-0.389881106
1840,1840,03/18  17:00:00,13.9,124123.7718375950,20.512202960599100,23.70236067327100,23.780307221360500,15.578477000000000,12.981094000000000,5.100663,5.307089,0.0187950399894871,0.0006249483956486,0.0051555702323902,0.3868480696202400,0.1835431619529880,0.6354173316130050,1840,13.9,135142.6906,22.33314583,24.05106359,24.97246016,14.870437,14.505512,6.238913033,6.475,0.020463544,0.000680427,0.005613249,0.42118998,0.199836956,-0.19459964
1841,1841,03/18  18:00:00,12.8,121335.49698615400,20.051423701187600,23.067222254368700,24.15293649002700,16.117178000000000,9.99999999999998,5.043353750000000,5.549335500000000,0.0183728345041181,0.000610909764134,0.0050397572288777,0.378158044108753,0.1794201098167940,0.5757367344490730,1841,12.8,127660.2127,21.09662117,24.03183332,24.93826786,14.887888,14.523858,6.238913033,6.475,0.019330534,0.000642754,0.005302459,0.397869853,0.188772535,-0.148844478
1842,1842,03/18  19:00:00,11.7,96801.09762021270,15.996966026721700,21.00240261102710,23.69027786609180,14.256111000000000,10.660991000000000,5.147744250000000,5.500078500000000,0.0146577925715844,0.0004873819878269,0.0040207032864458,0.3016933597578400,0.1431408285028630,-1.1332668782479600,1842,11.7,108263.0282,17.89111928,21.89949347,24.09651634,15.270046,14.903015,6.238913033,6.475,0.016393378,0.000545091,0.004496783,0.337415975,0.160089709,0.682298111
1843,1843,03/18  20:00:00,11.1,94590.98478920570,15.63173153308450,25.01577619117430,22.01523250287980,18.156492,12.571050000000000,5.1308185,5.425196000000000,0.0143231333969147,0.0004762543331682,0.0039289046587287,0.2948052522691580,0.1398727107904340,-1.3260752597281700,1843,11.1,112286.8228,18.55607564,22.95835461,23.86160501,15.302589,14.961278,6.238913033,6.475,0.017002668,0.000565351,0.004663914,0.34995666,0.166039738,0.720913821
1844,1844,03/18  21:00:00,11.7,94544.34310490490,15.624023713054300,25.16562193549310,23.622509464674400,16.97605,13.447711,5.142512000000000,5.267562750000000,0.0143160708309885,0.0004760194978474,0.0039269673627892,0.2946598873219890,0.1398037412281280,-1.3257704270935300,1844,11.7,118179.5764,19.52988877,21.63492134,23.91780359,15.277072,14.924898,6.238913033,6.475,0.017894959,0.00059502,0.004908674,0.368322202,0.174753416,0.726964233
1845,1845,03/18  22:00:00,12.2,95537.64923424120,15.788173550150800,21.622537589597700,24.84262370715940,12.450443000000000,15.245579,5.163543500000000,5.397698000000000,0.0144664789933114,0.0004810206758066,0.0039682250480516,0.2977556565931520,0.1412725537292840,-1.1743557855670600,1845,12.2,112267.0439,18.55280707,22.78088006,23.90812544,15.292671,14.93871,6.238913033,6.475,0.016999673,0.000565251,0.004663093,0.349895017,0.16601049,0.600727401
1846,1846,03/18  23:00:00,11.7,95705.63687359730,15.815934522141400,19.62118733336510,24.17052737333940,10.122005000000000,16.886931,5.163877250000000,5.2897895,0.014491915977321,0.0004818664735466,0.0039752025356034,0.2982792121783790,0.1415209588658670,-1.3600262797273000,1846,11.7,115243.0602,19.04461172,21.85846754,23.90047356,15.289069,14.938589,6.238913033,6.475,0.017450307,0.000580235,0.004786703,0.359170163,0.170411158,0.721893005
1847,1847,03/19  00:00:00,11.1,93876.53429224520,15.513664273429200,22.27491923190190,24.119020622862300,16.876195,13.579426,5.18076625,5.391659000000000,0.0142149500452321,0.0004726571600785,0.003899229442933,0.2925785732736950,0.1388162451245130,-1.3128988691403500,1847,11.1,109374.317,18.07476647,22.65358379,23.89003338,15.295865,14.94298,6.238913033,6.475,0.016561652,0.000550687,0.004542941,0.340879453,0.161732984,0.719073795
1848,1848,03/19  01:00:00,10.6,64296.44178281350,10.62537533276880,20.900428407394800,21.66674336678210,16.575880000000000,11.983139,5.067169000000000,5.496838500000000,0.0097358803764911,0.0003237249202406,0.0026705990028872,0.2003883222278770,0.0950758428658174,-1.508342336194510,1848,10.6,80258.80872,13.26325288,19.31680988,22.62251803,15.84652,15.483045,6.238913033,6.475,0.01215293,0.000404094,0.003333607,0.250137139,0.118679567,-0.0920493
1849,1849,03/19  02:00:00,9.4,55200.73995878000,9.12225567146997,20.689875537591400,20.95897125782700,10.000000000000000,10.000000000000000,5.073277000000000,5.447419000000000,0.0083585931978607,0.0002779291457642,0.0022928024787206,0.1720403704989160,0.0816259303450395,-1.5207283869189500,1849,9.4,84614.42035,13.983044,21.31551675,22.30276096,15.926425,15.590999,6.238913033,6.475,0.012812464,0.000426024,0.003514521,0.263711976,0.125120257,-0.4303031
1850,1850,03/19  03:00:00,10.0,48626.92144701260,8.035892458821660,21.80424067235580,19.916567271992100,17.799221000000000,12.971652,5.119851250000000,5.328133750000000,0.0073631740288883,0.0002448307531566,0.0020197541936851,0.1515521999924770,0.0719051539144491,-1.784397082961650,1850,10.0,90007.22938,14.87423827,18.18140789,22.36860949,15.883065,15.540552,6.238913033,6.475,0.013629053,0.000453176,0.003738515,0.280519375,0.133094662,-0.359370905
1851,1851,03/19  04:00:00,10.0,55852.384096386500,9.229943800913520,21.206511035103300,20.766861857996700,14.176622000000000,15.794326000000000,5.1663015,5.24047,0.0084572663000708,0.0002812100963211,0.0023198689871599,0.1740713052101360,0.0825895235690749,-1.7873175492598000,1851,10.0,84325.48413,13.93529555,19.00787464,22.36847556,15.907609,15.556165,6.238913033,6.475,0.012768713,0.000424569,0.00350252,0.262811469,0.124693004,-0.47545514
1852,1852,03/19  05:00:00,8.9,46478.987769144200,7.680933445781110,18.561579335235600,22.5545845280482,12.494973000000000,16.761525000000000,5.037711750000000,5.454503500000000,0.0070379301310222,0.0002340161631222,0.0019305382218625,0.1448578820173280,0.0687289811873014,-1.6734034028069100,1852,8.9,83902.56982,13.8654064,20.21875139,22.34634124,15.90435,15.559516,6.238913033,6.475,0.012704675,0.000422439,0.003484954,0.2614934,0.124067636,-0.391291428
1853,1853,03/19  06:00:00,8.3,42996.58997460910,7.105446177761990,19.37718096513320,17.34317163395080,14.035395000000000,10.235305000000000,5.080874500000000,5.34799225,0.0065106193279536,0.0002164827053286,0.0017858943221401,0.1340045310071100,0.0635795219586262,-1.6056780426545900,1853,8.3,83228.18067,13.75395953,21.20732313,22.34467777,15.911254,15.561314,6.238913033,6.475,0.012602558,0.000419044,0.003456942,0.259391578,0.12307041,-0.396061874
1854,1854,03/19  07:00:00,8.3,69528.07852920340,11.489934902377200,20.3264420755114,25.576659339489900,13.712101000000000,19.072057,5.03779725,5.32869275,0.0105280640203101,0.0003500655876475,0.002887898801927,0.2166934066313970,0.1028119206243810,-1.4530034094705600,1854,8.3,106217.3603,17.5530603,21.70718294,23.38793169,15.436444,15.093983,6.238913033,6.475,0.01608362,0.000534792,0.004411815,0.331040382,0.157064758,0.519587816
1855,1855,03/19  08:00:00,10.0,71035.29230971450,11.739011082654,23.23913368613170,23.43580701189660,13.510183,12.701247,5.1277957500000000,5.448269250000000,0.0107562889836514,0.0003576542293725,0.0029505020114944,0.221390836727693,0.1050406539195320,-1.3621956279516200,1855,10.0,108731.369,17.96851542,22.69456539,23.67468834,15.396902,15.041439,6.238913033,6.475,0.016464295,0.000547449,0.004516236,0.33887562,0.16078225,0.646930632
1856,1856,03/19  09:00:00,10.6,105700.67003807100,17.46767411909670,27.63229093993610,29.403455373919500,14.774632000000000,16.772077,5.252893500000000,5.42357075,0.0160053814903439,0.0005321902741218,0.0043903534345136,0.3294300483818250,0.1563007223525320,0.3451849262070720,1856,10.6,129204.4999,21.35182396,23.15739299,24.69421007,14.932083,14.57922,6.238913033,6.475,0.019564373,0.000650529,0.005366602,0.402682827,0.191056089,0.106505815
1857,1857,03/19  10:00:00,11.7,110040.72208412300,18.18489393211260,22.96330184815170,23.531470769188000,12.319502,10.051289,5.094311000000000,5.337442,0.0166625598096487,0.0005540419188394,0.0045706206210839,0.342956391734196,0.1627184041855910,0.4117918747629390,1857,11.7,132188.7347,21.84498678,24.23020753,25.00044992,14.871847,14.510829,6.238913033,6.475,0.020016251,0.000665555,0.005490554,0.411983588,0.19546891,-0.307980477
1858,1858,03/19  11:00:00,12.8,114584.80428899500,18.9358309611446,26.40353061973140,25.267871947118500,15.767018000000000,10.323276000000000,5.025653000000000,5.3594515,0.0173506327346951,0.0005769208310864,0.0047593623472024,0.3571186219268960,0.1694377876180230,0.658436326804942,1858,12.8,131000.0875,21.64855565,23.88031602,25.01977861,14.8708,14.506761,6.238913033,6.475,0.019836264,0.00065957,0.005441183,0.408279012,0.193711244,-0.287853969
1859,1859,03/19  12:00:00,13.9,120460.65147220000,19.90685019624380,24.144843203402100,28.096700750804900,16.945854000000000,17.39697900000000,5.2443335000000000,5.332366250000000,0.0182403638566671,0.0006065050212528,0.0050034198905668,0.3754314729348450,0.1781264663069780,0.6729070027804300,1859,13.9,138277.5959,22.85120787,24.10364114,25.05951504,14.842569,14.480368,6.238913033,6.475,0.020938237,0.000696211,0.00574346,0.430960325,0.204472574,-0.41416999
1860,1860,03/19  13:00:00,14.4,123315.5365481010,20.378637197550000,23.87727270159840,23.915096033587700,16.18561000000000,10.000000000000000,5.169633000000000,5.268816,0.0186726555794578,0.0006208790273077,0.0051219995977116,0.384329097976767,0.1823480157014720,0.7331583333155350,1860,14.4,140225.1152,23.17304719,23.85925303,25.11047691,14.831266,14.457797,6.238913033,6.475,0.021233134,0.000706017,0.005824351,0.437030025,0.207352392,-0.477425375
1861,1861,03/19  14:00:00,15.6,125222.83959639600,20.69383054572820,22.703573183586400,26.98110053897080,14.61133,16.940791000000000,5.202681750000000,5.253554250000000,0.018961462763884,0.0006304820708053,0.0052012208030808,0.3902734589278600,0.185168365317859,-0.1332936896284320,1861,15.6,144180.3064,23.82666642,23.78551077,25.07941007,14.839301,14.46649,6.238913033,6.475,0.021832036,0.000725931,0.005988633,0.449356899,0.213200976,-0.481972372
1862,1862,03/19  15:00:00,15.0,125417.4189024630,20.72598595124710,23.644339222111100,24.294882883050900,13.631863000000000,13.215165000000000,5.1715105,5.383396000000000,0.0189909263048682,0.0006314617544175,0.0052093027946554,0.3908798909418540,0.1854560918391960,0.7175112953355930,1862,15.0,144846.3201,23.93672921,23.96528205,25.05545533,14.846668,14.474309,6.238913033,6.475,0.021932885,0.000729284,0.006016296,0.451432618,0.214185818,-0.438161728
1863,1863,03/19  16:00:00,13.9,122862.97995461300,20.30384948719160,25.540302329948000,25.50317172544680,13.223469,13.644259000000000,5.14541675,5.34941475,0.0186041286635722,0.0006186004588042,0.0051032023337604,0.3829186457967130,0.1816788153790700,0.7362652229001360,1863,13.9,135059.8228,22.31945143,23.88926982,25.03882728,14.854604,14.481952,6.238913033,6.475,0.020450996,0.00068001,0.005609807,0.420931712,0.199714419,-0.258835466
1864,1864,03/19  17:00:00,13.3,121853.44244663200,20.1370173167421,20.47448806487080,25.69116108210890,10.814773,16.271756,5.03791775,5.374118750000000,0.0184512627173277,0.0006135175577884,0.0050612704664994,0.3797722892979550,0.1801860013630140,0.5080947672120800,1864,13.3,128148.8064,21.17736423,24.05591264,25.01269369,14.862931,14.493177,6.238913033,6.475,0.019404518,0.000645214,0.005322753,0.399392619,0.189495024,-0.232956807
1865,1865,03/19  18:00:00,12.2,118857.27075391600,19.641881848685200,25.341333326207800,22.26543746880030,15.33474,11.764892,5.16049625,5.351983500000000,0.0179975771263545,0.0005984321904592,0.0049368223179988,0.3704343259214120,0.1757555299223400,0.809433886174499,1865,12.2,127652.2023,21.0952974,23.87411069,24.97502032,14.87539,14.507512,6.238913033,6.475,0.019329321,0.000642714,0.005302126,0.397844887,0.18876069,-0.186970849
1866,1866,03/19  19:00:00,11.7,95886.86758578810,15.84588399190140,21.937019004984400,23.364431419500000,12.85461,13.810326000000000,5.117795000000000,5.408844250000000,0.0145193582507269,0.0004827789485798,0.0039827300837203,0.2988440415428830,0.1417889466772750,-1.2363124406314000,1866,11.7,108221.976,17.88433516,21.56995091,24.1369084,15.260179,14.888397,6.238913033,6.475,0.016387162,0.000544885,0.004495078,0.33728803,0.160029005,0.666101143
1867,1867,03/19  20:00:00,11.1,94019.78715393220,15.537337674020400,25.24402173129600,21.99634904638,16.926751000000000,10.637301000000000,5.050899750000000,5.516027500000000,0.0142366416456738,0.0004733784211614,0.0039051795536853,0.2930250396692190,0.1390280746782210,-1.292427109941160,1867,11.1,112244.4948,18.54908068,22.27446826,23.89312219,15.291932,14.948241,6.238913033,6.475,0.016996259,0.000565138,0.004662156,0.349824739,0.165977147,0.722787611
1868,1868,03/19  21:00:00,10.6,92272.6203931926,15.24860781452830,21.639215825423400,25.708629768645100,12.582260000000000,18.572857,5.122244500000000,5.381919,0.0139720825797491,0.0004645816447833,0.0038326097243179,0.2875797645322290,0.1364445203197140,-0.9554861147415930,1868,10.6,117753.726,19.45951441,22.76190216,23.93922788,15.270475,14.914946,6.238913033,6.475,0.017830476,0.000592876,0.004890986,0.366994983,0.174123706,0.724338998
1869,1869,03/19  22:00:00,10.6,92305.18146900160,15.253988728963300,23.415766537836600,26.39143670846230,17.06582300000000,13.825257000000000,5.104829750000000,5.248534750000000,0.0139770130351556,0.0004647455859187,0.0038339621720456,0.2876812454100250,0.1364926687341730,-1.213638679056010,1869,10.6,112246.687,18.54944296,22.76566597,23.92587636,15.287859,14.93139,6.238913033,6.475,0.016996591,0.000565149,0.004662247,0.349831572,0.165980388,0.59884032
1870,1870,03/19  23:00:00,10.6,92982.30512854900,15.365887503295100,21.56382673553370,23.57830403548640,10.0,13.859137,5.0799460000000000,5.37634325,0.0140795442914219,0.0004681548228314,0.0038620869907739,0.289791590404478,0.1374939388024810,-1.3413944378022000,1870,10.6,115231.4154,19.04268736,22.75103633,23.91039267,15.286706,14.933563,6.238913033,6.475,0.017448544,0.000580176,0.00478622,0.359133871,0.170393938,0.71990988
1871,1871,03/20  00:00:00,10.0,90740.0494719489,14.995341213597100,21.645530860679400,22.788955128441400,15.057264000000000,11.971232000000000,5.100614750000000,5.362574500000000,0.0137400179935295,0.0004568653328773,0.003768953287653,0.2828033055698390,0.1341782911467050,-1.097347906571430,1871,10.0,109363.6895,18.0730102,22.98770249,23.89489588,15.295864,14.940918,6.238913033,6.475,0.016560042,0.000550633,0.0045425,0.34084633,0.161717269,0.717182452
1872,1872,03/20  01:00:00,9.4,46305.7514712416,7.65230510126568,20.317152692213800,21.66429250110920,12.958914000000000,12.013001,5.18921675,5.5376525,0.0070116983858979,0.0002331439390121,0.001923342727499,0.144317968297018,0.0684728148026408,-1.5855206743407300,1872,9.4,80262.62268,13.26388316,19.64285463,22.62349889,15.84997,15.48346,6.238913033,6.475,0.012153508,0.000404113,0.003333766,0.250149026,0.118685207,-0.097956685
1873,1873,03/20  02:00:00,9.4,42670.10229445890,7.051492116745060,21.3547429417999,21.142128486828100,16.281442,16.582888,5.1652315,5.48667075,0.0064611819888069,0.0002148388787764,0.001772333421274,0.1329869891861430,0.063096741099921,-1.588985664403920,1873,9.4,84382.85754,13.94477685,20.72637322,22.3000367,15.928259,15.59221,6.238913033,6.475,0.012777401,0.000424858,0.003504903,0.26299028,0.124777843,-0.433770141
1874,1874,03/20  03:00:00,8.9,44443.398567510200,7.34454003595989,21.1159087876386,19.88271347148260,17.439081,18.710019,5.220763750000000,5.400674,0.0067296976314738,0.0002237672141343,0.0018459885587485,0.1385137003868970,0.0657189334504819,-1.6784744392102200,1874,8.9,89185.7764,14.7384882,19.70705384,22.3561324,15.889283,15.544413,6.238913033,6.475,0.013504667,0.00044904,0.003704395,0.277959209,0.131879971,-0.375011718
1875,1875,03/20  04:00:00,7.8,45052.42790855840,7.445185812893620,22.37949033020400,21.60166169322720,16.29938100000000,14.438736000000000,5.10012525,5.414568,0.006821917926187,0.0002268336042701,0.00187128503093,0.1404118204765350,0.0666195117146066,-1.7111015667560000,1875,7.8,83180.39682,13.74606295,19.16303369,22.34403507,15.91742,15.565226,6.238913033,6.475,0.012595322,0.000418803,0.003454958,0.259242653,0.122999751,-0.455799665
1876,1876,03/20  05:00:00,7.2,43047.581474349600,7.113872831065040,18.96210646579170,21.23165276566560,12.092774000000000,15.402246000000000,5.1227507500000000,5.390469750000000,0.0065183405505894,0.0002167394414516,0.0017880122907957,0.1341634527265330,0.0636549236400007,-1.6238740915007300,1876,7.2,84674.52886,13.9929773,19.25879658,22.33076836,15.912657,15.56594,6.238913033,6.475,0.012821566,0.000426326,0.003517018,0.263899312,0.12520914,-0.409345897
1877,1877,03/20  06:00:00,7.8,46186.57666379750,7.63261074456113,18.400525705977700,18.58764162108230,12.32878200000000,13.91706400000000,5.221245250000000,5.318380250000000,0.0069936527268071,0.0002325439080622,0.001918392716066,0.1439465443262140,0.0682965897277853,-1.7310447906627800,1877,7.8,81863.73137,13.52847604,18.63715511,22.31736698,15.921752,15.571224,6.238913033,6.475,0.01239595,0.000412174,0.003400269,0.255139092,0.121052784,-0.425435413
1878,1878,03/20  07:00:00,7.8,68481.47984445870,11.316978148630900,20.790939840766600,21.8827666580148,12.726910000000000,13.55813300000000,5.10981375,5.428302,0.0103695862054524,0.0003447960880244,0.002844427572005,0.213431544098003,0.1012643038459830,-1.3143363484387400,1878,7.8,106266.0283,17.56110298,20.56513346,23.36300968,15.450681,15.107494,6.238913033,6.475,0.016090989,0.000535037,0.004413836,0.331192062,0.157136724,0.497160105
1879,1879,03/20  08:00:00,11.1,74585.58022434370,12.325717603051400,21.434749509314100,19.150125868343600,13.541109,10.000000000000000,5.1201805,5.288694,0.0112938798281913,0.0003755295058284,0.0030979657762358,0.2324557762315250,0.1102905030020030,-1.470653659720690,1879,11.1,112682.2591,18.62142387,21.19859741,23.70499324,15.387142,15.031679,6.238913033,6.475,0.017062546,0.000567342,0.004680339,0.351189089,0.166624473,0.601166237
1880,1880,03/20  09:00:00,13.3,117588.73375175000,19.432248447554700,27.873695447513900,21.06916537835250,13.734437000000000,10.000000000000000,5.1368565,5.42374225,0.0178054930208613,0.0005920452578629,0.0048841327202672,0.3664807634146900,0.1738797305570370,0.627394014393631,1880,13.3,129132.415,21.3399115,23.79701624,24.75324173,14.912786,14.557471,6.238913033,6.475,0.019553458,0.000650166,0.005363608,0.402458165,0.190949497,0.050608374
1881,1881,03/20  10:00:00,14.4,122415.97140857000,20.22997862518170,24.993655072229300,29.237221167603400,11.245704000000000,17.486930000000000,5.168278500000000,5.251513500000000,0.0185364418427952,0.0006163498240583,0.0050846355119543,0.3815254848366450,0.1810178190143430,0.7380197073197750,1881,14.4,130806.6661,21.61659159,23.92579672,25.02418263,14.85827,14.495585,6.238913033,6.475,0.019806976,0.000658596,0.005433149,0.407676189,0.19342523,-0.280181907
1882,1882,03/20  11:00:00,14.4,123838.22195420900,20.4650141177474,24.588457434412,24.911275312614700,11.55653700000000,10.000000000000000,5.206020000000000,5.191530000000000,0.0187518015235768,0.0006235106860233,0.0051437097123878,0.3859581158303,0.1831209162564850,0.7261225969071550,1882,14.4,128478.948,21.23192213,23.91078987,24.99573008,14.881632,14.511496,6.238913033,6.475,0.019454508,0.000646876,0.005336466,0.400421549,0.189983208,-0.197152569
1883,1883,03/20  12:00:00,15.0,125071.7705643930,20.668865475785200,23.83085971927090,25.105988554694000,14.47177200000000,12.98436500000000,5.064283000000000,5.395726750000000,0.0189385876251766,0.0006297214562366,0.0051949460420668,0.3898026324089380,0.1849449779086900,0.7211363268961750,1883,15.0,138561.4113,22.89811008,23.81310758,25.02232503,14.858301,14.492635,6.238913033,6.475,0.020981213,0.00069764,0.005755248,0.431844873,0.204892255,-0.435829731
1884,1884,03/20  13:00:00,15.6,126236.13920933700,20.86128442674420,28.400020119115100,24.79043018691430,14.059653000000000,11.351215000000000,5.15969025,5.377244500000000,0.0191148983746828,0.0006355839135712,0.00524330893208,0.39343154052182,0.1866667423991510,0.7166762103069870,1884,15.6,146064.8733,24.13810249,23.85567333,25.03016559,14.869816,14.488101,6.238913033,6.475,0.0221174,0.000735419,0.00606691,0.4552304,0.215987706,-0.426851488
1885,1885,03/20  14:00:00,15.0,126138.89414768200,20.84521409297920,23.8103919805096,23.48780875812720,14.702404,10.0,5.18602475,5.3403065000000000,0.0191001733562956,0.0006350942962773,0.0052392697884277,0.3931284634897200,0.1865229450762340,0.6259159335531070,1885,15.0,145246.8405,24.00291764,23.74708557,25.04650447,14.856791,14.483001,6.238913033,6.475,0.021993532,0.000731301,0.006032932,0.452680893,0.214778072,-0.42364237
